date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:01:16	3314/3314	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:44:30%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/jquery.flot/jquery.flot.resize.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/jquery.flot/jquery.flot.resize.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:16	1756/1756	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:46:05%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/flot-spline/js/jquery.flot.spline.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/flot-spline/js/jquery.flot.spline.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:17	57228/57228	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:50:29%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/rickshaw/vendor/d3.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/rickshaw/vendor/d3.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:26	80891/80891	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:45:01%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/rickshaw/rickshaw.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/rickshaw/rickshaw.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:27	62673/62673	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:44:17%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/jquery-sparkline/jquery.sparkline.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/jquery-sparkline/jquery.sparkline.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:33	31794/31794	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:43:58%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/gmaps/gmaps.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/gmaps/gmaps.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:33	122971/122971	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:44:28%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/jquery.flot/jquery.flot.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/jquery.flot/jquery.flot.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:34	6469/6469	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:32%20GMT	http://themepixels.me/bracketplus/1.4/app/js/bracket.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/bracket.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:35	5263/5263	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:43%20GMT	http://themepixels.me/bracketplus/1.4/app/js/map.shiftworker.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/map.shiftworker.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:36	7116/7116	---M--	200	added ('OK')	application/javascript	date:Mon,%2010%20Dec%202018%2013:51:03%20GMT	http://themepixels.me/bracketplus/1.4/app/js/ResizeSensor.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/ResizeSensor.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:37	8826/8826	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:40%20GMT	http://themepixels.me/bracketplus/1.4/app/js/dashboard.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/dashboard.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:37	76272/76272	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:50:33%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/select2/js/select2.full.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/select2/js/select2.full.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:01:43	40468/40468	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:09%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img23.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img23.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-dashboard.html)
15:01:46	45274/45274	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:11%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img25.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img25.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-dashboard.html)
15:01:47	62597/62597	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:11%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img24.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img24.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-dashboard.html)
15:01:50	10384/10384	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:44%20GMT	http://themepixels.me/bracketplus/1.4/app/js/widgets.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/widgets.js	(from http://themepixels.me/bracketplus/1.4/app/template/card-dashboard.html)
15:01:52	54515/54515	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:13%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img26.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img26.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-dashboard.html)
15:01:53	43532/43532	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:13%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img27.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img27.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-dashboard.html)
15:02:21	174534/174534	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:15%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img29.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img29.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:02:33	68363/68363	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:18%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img31.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img31.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:02:41	41407/41407	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:19%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img32.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img32.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:02:42	304156/304156	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:17%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img30.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img30.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:02:48	32983/32983	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:21%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img34.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img34.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:02:53	402742/402742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:15%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img28.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img28.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:02:55	39730/39730	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:22%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img35.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img35.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:03:12	744702/744702	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:43:57%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/echarts/echarts.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/echarts/echarts.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/)
15:03:12	109018/109018	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:07%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img21.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img21.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:03:19	244864/244864	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:20%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img33.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img33.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:03:25	74503/74503	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:25%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img38.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img38.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:03:25	79942/79942	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:23%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img37.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img37.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:03:33	47805/47805	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:27%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img40.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img40.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:03:33	44214/44214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:28%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img41.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img41.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:03:37	119043/119043	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:26%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img39.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img39.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:04:13	239365/239365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:30%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img42.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img42.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:04:14	254729/254729	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:01%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img16.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img16.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:04:22	278003/278003	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:32%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img43.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img43.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:04:57	271795/271795	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:33%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img44.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img44.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:05:01	806366/806366	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:24%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img36.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img36.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-social.html)
15:05:25	144954/144954	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:37%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img48.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img48.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:05:34	444998/444998	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:35%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img46.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img46.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:05:35	499427/499427	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:34%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img45.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img45.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:05:47	67940/67940	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:50:33%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/select2/js/select2.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/select2/js/select2.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:05:47	82489/82489	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:40%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img50.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img50.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:05:48	1148/1148	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:46:48%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/highlightjs/styles/github.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/highlightjs/styles/github.css	(from http://themepixels.me/bracketplus/1.4/app/template/accordion.html)
15:05:51	13777/13777	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:48:57%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img12.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img12.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/cards.html)
15:05:52	347531/347531	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:37%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img47.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img47.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:05:56	23895/23895	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:48:56%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img11.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img11.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/cards.html)
15:05:59	221334/221334	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:39%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img49.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img49.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/card-listing.html)
15:06:00	45817/45817	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:48:58%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img13.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img13.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/carousel.html)
15:06:01	3741/3741	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:43:43%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/cropperjs/cropper.min.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/cropperjs/cropper.min.css	(from http://themepixels.me/bracketplus/1.4/app/template/images.html)
15:06:03	47672/47672	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:48:58%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img14.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img14.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/carousel.html)
15:06:04	29694/29694	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:48:59%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img15.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img15.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/carousel.html)
15:06:07	47559/47559	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:02%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img17.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img17.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/images.html)
15:06:08	1098/1098	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:44:14%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/jquery-cropper/jquery-cropper.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/jquery-cropper/jquery-cropper.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/images.html)
15:06:13	36177/36177	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:43:43%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/cropperjs/cropper.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/cropperjs/cropper.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/images.html)
15:06:17	17107/17107	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:07%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img20.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img20.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/media.html)
15:06:17	54461/54461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:05%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img19.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img19.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/modal.html)
15:06:18	1919/1919	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:44%20GMT	http://themepixels.me/bracketplus/1.4/app/js/tooltip-colored.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/tooltip-colored.js	(from http://themepixels.me/bracketplus/1.4/app/template/popups.html)
15:06:18	4686/4686	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:43%20GMT	http://themepixels.me/bracketplus/1.4/app/js/popover-colored.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/popover-colored.js	(from http://themepixels.me/bracketplus/1.4/app/template/popups.html)
15:06:19	23640/23640	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:50:49%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/spinkit/css/spinkit.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/spinkit/css/spinkit.css	(from http://themepixels.me/bracketplus/1.4/app/template/spinners.html)
15:06:19	433/433	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:44:48%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/morris.js/morris.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/morris.js/morris.css	(from http://themepixels.me/bracketplus/1.4/app/template/chart-morris.html)
15:06:21	106113/106113	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Dec%202018%2013:49:04%20GMT	http://themepixels.me/bracketplus/1.4/app/img/img18.jpg	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/img/img18.jpg	(from http://themepixels.me/bracketplus/1.4/app/template/images.html)
15:06:25	4723/4723	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:37%20GMT	http://themepixels.me/bracketplus/1.4/app/js/chart.morris.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/chart.morris.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-morris.html)
15:06:25	35652/35652	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:44:50%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/morris.js/morris.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/morris.js/morris.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-morris.html)
15:06:26	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:31:21%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/flot-spline/js/jquery.flot.spline.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/flot-spline/js/jquery.flot.spline.96.delayed	(from http://themepixels.me/bracketplus/1.4/app/template/chart-flot.html)
15:06:29	13489/13489	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:36%20GMT	http://themepixels.me/bracketplus/1.4/app/js/chart.flot.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/chart.flot.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-flot.html)
15:06:29	23809/23809	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:44:30%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/jquery.flot/jquery.flot.pie.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/jquery.flot/jquery.flot.pie.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-flot.html)
15:06:32	11235/11235	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:33%20GMT	http://themepixels.me/bracketplus/1.4/app/js/chart.chartjs.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/chart.chartjs.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-chartjs.html)
15:06:32	93251/93251	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2000:44:58%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/raphael/raphael.min.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/raphael/raphael.min.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-morris.html)
15:06:34	13037/13037	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:34%20GMT	http://themepixels.me/bracketplus/1.4/app/js/chart.echarts.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/chart.echarts.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-echarts.html)
15:06:35	11508/11508	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:43:34%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/chartist/chartist.min.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/chartist/chartist.min.css	(from http://themepixels.me/bracketplus/1.4/app/template/chart-chartist.html)
15:06:35	11263/11263	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:38%20GMT	http://themepixels.me/bracketplus/1.4/app/js/chart.rickshaw.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/chart.rickshaw.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-rickshaw.html)
15:06:37	6536/6536	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:32%20GMT	http://themepixels.me/bracketplus/1.4/app/js/chart.chartist.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/chart.chartist.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-chartist.html)
15:06:38	2110/2110	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:39%20GMT	http://themepixels.me/bracketplus/1.4/app/js/chart.sparkline.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/chart.sparkline.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-sparkline.html)
15:06:38	245/245	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2012:14:38%20GMT	http://themepixels.me/bracketplus/1.4/app/js/chart.peity.js	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/js/chart.peity.js	(from http://themepixels.me/bracketplus/1.4/app/template/chart-peity.html)
15:06:39	1588/1588	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:45:10%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/timepicker/jquery.timepicker.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/timepicker/jquery.timepicker.css	(from http://themepixels.me/bracketplus/1.4/app/template/form-elements.html)
15:06:39	14921/14921	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:45:02%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/spectrum-colorpicker/spectrum.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/spectrum-colorpicker/spectrum.css	(from http://themepixels.me/bracketplus/1.4/app/template/form-elements.html)
15:06:40	1317/1317	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:43:30%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/bootstrap-tagsinput/bootstrap-tagsinput.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/bootstrap-tagsinput/bootstrap-tagsinput.css	(from http://themepixels.me/bracketplus/1.4/app/template/form-elements.html)
15:06:40	3428/3428	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:47:14%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/ion-rangeslider/css/ion.rangeSlider.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/ion-rangeslider/css/ion.rangeSlider.css	(from http://themepixels.me/bracketplus/1.4/app/template/form-elements.html)
15:06:41	2206/2206	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Dec%202018%2000:47:15%20GMT	http://themepixels.me/bracketplus/1.4/app/lib/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	B:/Template/Ecommerce5/themepixels.me/bracketplus/1.4/app/lib/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	(from http://themepixels.me/bracketplus/1.4/app/template/form-elements.html)
